forest	primate	genus	interact	plant
at_fo	Brachyteles_arachnoides	Parinari	Brachyteles_arachnoides-Parinari	Parinari_excelsa
at_fo	Brachyteles_arachnoides	Garcinia	Brachyteles_arachnoides-Garcinia	Garcinia_brasiliensis
at_fo	Brachyteles_arachnoides	Garcinia	Brachyteles_arachnoides-Garcinia	Garcinia_gardneriana
at_fo	Brachyteles_arachnoides	Buchenavia	Brachyteles_arachnoides-Buchenavia	Buchenavia_kleinii
at_fo	Brachyteles_arachnoides	Alchornea	Brachyteles_arachnoides-Alchornea	Alchornea_glandulosa
at_fo	Brachyteles_arachnoides	Alchornea	Brachyteles_arachnoides-Alchornea	Alchornea_triplinervia
at_fo	Brachyteles_arachnoides	Copaifera	Brachyteles_arachnoides-Copaifera	Copaifera_trapezifolia
at_fo	Brachyteles_arachnoides	Hymenaea	Brachyteles_arachnoides-Hymenaea	Hymenaea_altissima
at_fo	Brachyteles_arachnoides	Hymenaea	Brachyteles_arachnoides-Hymenaea	Hymenaea_courbaril
at_fo	Brachyteles_arachnoides	Inga	Brachyteles_arachnoides-Inga	Inga_marginata
at_fo	Brachyteles_arachnoides	Inga	Brachyteles_arachnoides-Inga	Inga_sessilis
at_fo	Brachyteles_arachnoides	Vantanea	Brachyteles_arachnoides-Vantanea	Vantanea_compacta
at_fo	Brachyteles_arachnoides	Beilschmiedia	Brachyteles_arachnoides-Beilschmiedia	Beilschmiedia_emarginata
at_fo	Brachyteles_arachnoides	Cryptocarya	Brachyteles_arachnoides-Cryptocarya	Cryptocarya_mandioccana
at_fo	Brachyteles_arachnoides	Cryptocarya	Brachyteles_arachnoides-Cryptocarya	Cryptocarya_moschata
at_fo	Brachyteles_arachnoides	Endlicheria	Brachyteles_arachnoides-Endlicheria	Endlicheria_paniculata
at_fo	Brachyteles_arachnoides	Nectandra	Brachyteles_arachnoides-Nectandra	Nectandra_lanceolata
at_fo	Brachyteles_arachnoides	Ocotea	Brachyteles_arachnoides-Ocotea	Ocotea_corymbosa
at_fo	Brachyteles_arachnoides	Ocotea	Brachyteles_arachnoides-Ocotea	Ocotea_diospyrifolia
at_fo	Brachyteles_arachnoides	Ocotea	Brachyteles_arachnoides-Ocotea	Ocotea_odorifera
at_fo	Brachyteles_arachnoides	Ocotea	Brachyteles_arachnoides-Ocotea	Ocotea_porosa
at_fo	Brachyteles_arachnoides	Strychnos	Brachyteles_arachnoides-Strychnos	Strychnos_trinervis
at_fo	Brachyteles_arachnoides	Byrsonima	Brachyteles_arachnoides-Byrsonima	Byrsonima_crassifolia
at_fo	Brachyteles_arachnoides	Marcgravia	Brachyteles_arachnoides-Marcgravia	Marcgravia_polyantha
at_fo	Brachyteles_arachnoides	Schwartzia	Brachyteles_arachnoides-Schwartzia	Schwartzia_brasiliensis
at_fo	Brachyteles_arachnoides	Miconia	Brachyteles_arachnoides-Miconia	Miconia_cabucu
at_fo	Brachyteles_arachnoides	Miconia	Brachyteles_arachnoides-Miconia	Miconia_cinnamomifolia
at_fo	Brachyteles_arachnoides	Abuta	Brachyteles_arachnoides-Abuta	Abuta_selloana
at_fo	Brachyteles_arachnoides	Ficus	Brachyteles_arachnoides-Ficus	Ficus_enormis
at_fo	Brachyteles_arachnoides	Ficus	Brachyteles_arachnoides-Ficus	Ficus_gomelleira
at_fo	Brachyteles_arachnoides	Ficus	Brachyteles_arachnoides-Ficus	Ficus_guaranitica
at_fo	Brachyteles_arachnoides	Ficus	Brachyteles_arachnoides-Ficus	Ficus_insipida
at_fo	Brachyteles_arachnoides	Ficus	Brachyteles_arachnoides-Ficus	Ficus_organensis
at_fo	Brachyteles_arachnoides	Sorocea	Brachyteles_arachnoides-Sorocea	Sorocea_bonplandii
at_fo	Brachyteles_arachnoides	Musa	Brachyteles_arachnoides-Musa	Musa_rosacea
at_fo	Brachyteles_arachnoides	Virola	Brachyteles_arachnoides-Virola	Virola_bicuhyba
at_fo	Brachyteles_arachnoides	Virola	Brachyteles_arachnoides-Virola	Virola_gardneri
at_fo	Brachyteles_arachnoides	Campomanesia	Brachyteles_arachnoides-Campomanesia	Campomanesia_guaviroba
at_fo	Brachyteles_arachnoides	Eugenia	Brachyteles_arachnoides-Eugenia	Eugenia_burkartiana
at_fo	Brachyteles_arachnoides	Eugenia	Brachyteles_arachnoides-Eugenia	Eugenia_ligustrina
at_fo	Brachyteles_arachnoides	Eugenia	Brachyteles_arachnoides-Eugenia	Eugenia_prasina
at_fo	Brachyteles_arachnoides	Eugenia	Brachyteles_arachnoides-Eugenia	Eugenia_pruinosa
at_fo	Brachyteles_arachnoides	Eugenia	Brachyteles_arachnoides-Eugenia	Eugenia_pyriformis
at_fo	Brachyteles_arachnoides	Eugenia	Brachyteles_arachnoides-Eugenia	Eugenia_stictosepala
at_fo	Brachyteles_arachnoides	Marlierea	Brachyteles_arachnoides-Marlierea	Marlierea_suaveolens
at_fo	Brachyteles_arachnoides	Myrceugenia	Brachyteles_arachnoides-Myrceugenia	Myrceugenia_myrcioides
at_fo	Brachyteles_arachnoides	Myrcia	Brachyteles_arachnoides-Myrcia	Myrcia_anacardiifolia
at_fo	Brachyteles_arachnoides	Myrcia	Brachyteles_arachnoides-Myrcia	Myrcia_heringii
at_fo	Brachyteles_arachnoides	Myrcia	Brachyteles_arachnoides-Myrcia	Myrcia_macrocarpa
at_fo	Brachyteles_arachnoides	Myrcia	Brachyteles_arachnoides-Myrcia	Myrcia_pubipetala
at_fo	Brachyteles_arachnoides	Myrcia	Brachyteles_arachnoides-Myrcia	Myrcia_variabilis
at_fo	Brachyteles_arachnoides	Myrciaria	Brachyteles_arachnoides-Myrciaria	Myrciaria_floribunda
at_fo	Brachyteles_arachnoides	Neomitranthes	Brachyteles_arachnoides-Neomitranthes	Neomitranthes_obscura
at_fo	Brachyteles_arachnoides	Psidium	Brachyteles_arachnoides-Psidium	Psidium_longipetiolatum
at_fo	Brachyteles_arachnoides	Quiina	Brachyteles_arachnoides-Quiina	Quiina_glazovii
at_fo	Brachyteles_arachnoides	Heisteria	Brachyteles_arachnoides-Heisteria	Heisteria_silvianii
at_fo	Brachyteles_arachnoides	Pera	Brachyteles_arachnoides-Pera	Pera_glabrata
at_fo	Brachyteles_arachnoides	Hieronyma	Brachyteles_arachnoides-Hieronyma	Hieronyma_alchorneoides
at_fo	Brachyteles_arachnoides	Hieronyma	Brachyteles_arachnoides-Hieronyma	Hieronyma_alchorneoides
at_fo	Brachyteles_arachnoides	Phytolacca	Brachyteles_arachnoides-Phytolacca	Phytolacca_dioica
at_fo	Brachyteles_arachnoides	Posoqueria	Brachyteles_arachnoides-Posoqueria	Posoqueria_acutifolia
at_fo	Brachyteles_arachnoides	Posoqueria	Brachyteles_arachnoides-Posoqueria	Posoqueria_latifolia
at_fo	Brachyteles_arachnoides	Psychotria	Brachyteles_arachnoides-Psychotria	Psychotria_mapoureoides
at_fo	Brachyteles_arachnoides	Psychotria	Brachyteles_arachnoides-Psychotria	Psychotria_mapourioides
at_fo	Brachyteles_arachnoides	Psychotria	Brachyteles_arachnoides-Psychotria	Psychotria_tenerior
at_fo	Brachyteles_arachnoides	Casearia	Brachyteles_arachnoides-Casearia	Casearia_sylvestris
at_fo	Brachyteles_arachnoides	Chrysophyllum	Brachyteles_arachnoides-Chrysophyllum	Chrysophyllum_viride
at_fo	Brachyteles_arachnoides	Micropholis	Brachyteles_arachnoides-Micropholis	Micropholis_crassipedicellata
at_fo	Brachyteles_arachnoides	Micropholis	Brachyteles_arachnoides-Micropholis	Micropholis_gardneriana
at_fo	Brachyteles_arachnoides	Pouteria	Brachyteles_arachnoides-Pouteria	Pouteria_bullata
at_fo	Brachyteles_arachnoides	Pouteria	Brachyteles_arachnoides-Pouteria	Pouteria_caimito
at_fo	Brachyteles_arachnoides	Siparuna	Brachyteles_arachnoides-Siparuna	Siparuna_guianensis
at_fo	Brachyteles_arachnoides	Solanum	Brachyteles_arachnoides-Solanum	Solanum_pseudoquina
at_fo	Brachyteles_arachnoides	Solanum	Brachyteles_arachnoides-Solanum	Solanum_swartzianum
at_fo	Brachyteles_arachnoides	Styrax	Brachyteles_arachnoides-Styrax	Styrax_pohlii
at_fo	Brachyteles_arachnoides	Symplocos	Brachyteles_arachnoides-Symplocos	Symplocos_laxiflora
at_fo	Brachyteles_arachnoides	Cecropia	Brachyteles_arachnoides-Cecropia	Cecropia_glaziovii
at_fo	Brachyteles_arachnoides	Coussapoa	Brachyteles_arachnoides-Coussapoa	Coussapoa_microcarpa
at_fo	Brachyteles_arachnoides	Pourouma	Brachyteles_arachnoides-Pourouma	Pourouma_guianensis
at_fo	Brachyteles_hypoxanthus	Mendoncia	Brachyteles_hypoxanthus-Mendoncia	Mendoncia_velloziana
at_fo	Brachyteles_hypoxanthus	Carpotroche	Brachyteles_hypoxanthus-Carpotroche	Carpotroche_brasiliensis
at_fo	Brachyteles_hypoxanthus	Tapirira	Brachyteles_hypoxanthus-Tapirira	Tapirira_guianensis
at_fo	Brachyteles_hypoxanthus	Tapirira	Brachyteles_hypoxanthus-Tapirira	Tapirira_obtusa
at_fo	Brachyteles_hypoxanthus	Guatteria	Brachyteles_hypoxanthus-Guatteria	Guatteria_australis
at_fo	Brachyteles_hypoxanthus	Cyrtocymura	Brachyteles_hypoxanthus-Cyrtocymura	Cyrtocymura_scorpioides
at_fo	Brachyteles_hypoxanthus	Protium	Brachyteles_hypoxanthus-Protium	Protium_heptaphyllum
at_fo	Brachyteles_hypoxanthus	Byrsonima	Brachyteles_hypoxanthus-Byrsonima	Byrsonima_crassifolia
at_fo	Brachyteles_hypoxanthus	Clidemia	Brachyteles_hypoxanthus-Clidemia	Clidemia_debilis
at_fo	Brachyteles_hypoxanthus	Psychotria	Brachyteles_hypoxanthus-Psychotria	Psychotria_mapourioides
at_fo	Brachyteles_hypoxanthus	Allophylus	Brachyteles_hypoxanthus-Allophylus	Allophylus_edulis
at_fo	Brachyteles_hypoxanthus	Paullinia	Brachyteles_hypoxanthus-Paullinia	Paullinia_carpopoda
at_fo	Brachyteles_hypoxanthus	Siparuna	Brachyteles_hypoxanthus-Siparuna	Siparuna_guianensis
am_fo	Cacajao_melanocephalus	Macrolobium	Cacajao_melanocephalus-Macrolobium	Macrolobium_acaciifolium
am_fo	Cacajao_melanocephalus	Eschweilera	Cacajao_melanocephalus-Eschweilera	Eschweilera_tenuifolia
am_fo	Cacajao_melanocephalus	Pachira	Cacajao_melanocephalus-Pachira	Pachira_macrocalyx
am_fo	Cacajao_melanocephalus	Duroia	Cacajao_melanocephalus-Duroia	Duroia_velutina
at_fo	Callicebus_coimbrai	Xylopia	Callicebus_coimbrai-Xylopia	Xylopia_aromatica
at_fo	Callicebus_coimbrai	Schefflera	Callicebus_coimbrai-Schefflera	Schefflera_morototoni
at_fo	Callicebus_coimbrai	Dalechampia	Callicebus_coimbrai-Dalechampia	Dalechampia_coriacea
at_fo	Callicebus_coimbrai	Miconia	Callicebus_coimbrai-Miconia	Miconia_prasina
at_fo	Callicebus_coimbrai	Psychotria	Callicebus_coimbrai-Psychotria	Psychotria_hoffmannseggiana
at_fo	Callicebus_coimbrai	Psychotria	Callicebus_coimbrai-Psychotria	Psychotria_mapourioides
at_fo	Callicebus_coimbrai	Cecropia	Callicebus_coimbrai-Cecropia	Cecropia_pachystachya
at_fo	Callicebus_melanochir	Henriettea	Callicebus_melanochir-Henriettea	Henriettea_succosa
at_fo	Callicebus_melanochir	Miconia	Callicebus_melanochir-Miconia	Miconia_hypoleuca
at_fo	Callicebus_melanochir	Miconia	Callicebus_melanochir-Miconia	Miconia_lurida
at_fo	Callicebus_nigrifrons	Aegiphila	Callicebus_nigrifrons-Aegiphila	Aegiphila_integrifolia
at_fo	Callicebus_nigrifrons	Miconia	Callicebus_nigrifrons-Miconia	Miconia_cinnamomifolia
at_fo	Callicebus_nigrifrons	Miconia	Callicebus_nigrifrons-Miconia	Miconia_sellowiana
at_fo	Callicebus_nigrifrons	Ficus	Callicebus_nigrifrons-Ficus	Ficus_luschthia
at_fo	Callicebus_nigrifrons	Psidium	Callicebus_nigrifrons-Psidium	Psidium_guajava
at_fo	Callicebus_nigrifrons	Myrsine	Callicebus_nigrifrons-Myrsine	Myrsine_coriacea
at_fo	Callicebus_nigrifrons	Amaioua	Callicebus_nigrifrons-Amaioua	Amaioua_guianensis
at_fo	Callicebus_nigrifrons	Solanum	Callicebus_nigrifrons-Solanum	Solanum_mauritianum
at_fo	Callithrix_aurita	Epiphyllum	Callithrix_aurita-Epiphyllum	Epiphyllum_phyllanthus
at_fo	Callithrix_aurita	Miconia	Callithrix_aurita-Miconia	Miconia_fasciculata
at_fo	Callithrix_aurita	Ficus	Callithrix_aurita-Ficus	Ficus_enormis
at_fo	Callithrix_aurita	Maclura	Callithrix_aurita-Maclura	Maclura_tinctoria
at_fo	Callithrix_flaviceps	Anthurium	Callithrix_flaviceps-Anthurium	Anthurium_scandens
at_fo	Callithrix_flaviceps	Miconia	Callithrix_flaviceps-Miconia	Miconia_dodecandra
at_fo	Callithrix_flaviceps	Siparuna	Callithrix_flaviceps-Siparuna	Siparuna_guianensis
at_fo	Callithrix_geoffroyi	Schinus	Callithrix_geoffroyi-Schinus	Schinus_terebinthifolius
at_fo	Callithrix_geoffroyi	Henriettea	Callithrix_geoffroyi-Henriettea	Henriettea_succosa
at_fo	Callithrix_geoffroyi	Miconia	Callithrix_geoffroyi-Miconia	Miconia_dodecandra
at_fo	Callithrix_geoffroyi	Morus	Callithrix_geoffroyi-Morus	Morus_nigra
at_fo	Callithrix_geoffroyi	Muntingia	Callithrix_geoffroyi-Muntingia	Muntingia_calabura
at_fo	Callithrix_geoffroyi	Psidium	Callithrix_geoffroyi-Psidium	Psidium_guajava
at_fo	Callithrix_jacchus	Psidium	Callithrix_jacchus-Psidium	Psidium_guajava
at_fo	Callithrix_jacchus	Cecropia	Callithrix_jacchus-Cecropia	Cecropia_pachystachya
at_fo	Callithrix_penicillata	Morus	Callithrix_penicillata-Morus	Morus_nigra
at_fo	Callithrix_penicillata	Psidium	Callithrix_penicillata-Psidium	Psidium_cattleianum
at_fo	Callithrix_penicillata	Psidium	Callithrix_penicillata-Psidium	Psidium_guajava
at_fo	Callithrix_penicillata	Cecropia	Callithrix_penicillata-Cecropia	Cecropia_glaziovii
me_fo	Cebus_capucinus	Anacardium	Cebus_capucinus-Anacardium	Anacardium_excelsum
me_fo	Cebus_capucinus	Annona	Cebus_capucinus-Annona	Annona_reticulata
me_fo	Cebus_capucinus	Desmopsis	Cebus_capucinus-Desmopsis	Desmopsis_panamensis
me_fo	Cebus_capucinus	Duguetia	Cebus_capucinus-Duguetia	Duguetia_lanceolata
me_fo	Cebus_capucinus	Xylopia	Cebus_capucinus-Xylopia	Xylopia_macrantha
me_fo	Cebus_capucinus	Lacmellea	Cebus_capucinus-Lacmellea	Lacmellea_panamensis
me_fo	Cebus_capucinus	Malouetia	Cebus_capucinus-Malouetia	Malouetia_tamaquarina
me_fo	Cebus_capucinus	Anthurium	Cebus_capucinus-Anthurium	Anthurium_brownii
me_fo	Cebus_capucinus	Anthurium	Cebus_capucinus-Anthurium	Anthurium_durandii
me_fo	Cebus_capucinus	Aralia	Cebus_capucinus-Aralia	Aralia_excelsa
me_fo	Cebus_capucinus	Astrocaryum	Cebus_capucinus-Astrocaryum	Astrocaryum_standleyanum
me_fo	Cebus_capucinus	Attalea	Cebus_capucinus-Attalea	Attalea_butyracea
me_fo	Cebus_capucinus	Chamaedorea	Cebus_capucinus-Chamaedorea	Chamaedorea_tepejilote
me_fo	Cebus_capucinus	Oenocarpus	Cebus_capucinus-Oenocarpus	Oenocarpus_mapora
me_fo	Cebus_capucinus	Socratea	Cebus_capucinus-Socratea	Socratea_exorrhiza
me_fo	Cebus_capucinus	Cordia	Cebus_capucinus-Cordia	Cordia_alba
me_fo	Cebus_capucinus	Cordia	Cebus_capucinus-Cordia	Cordia_bicolor
me_fo	Cebus_capucinus	Cordia	Cebus_capucinus-Cordia	Cordia_lasiocalyx
me_fo	Cebus_capucinus	Bromelia	Cebus_capucinus-Bromelia	Bromelia_pinguin
me_fo	Cebus_capucinus	Bursera	Cebus_capucinus-Bursera	Bursera_simaruba
me_fo	Cebus_capucinus	Protium	Cebus_capucinus-Protium	Protium_tenuifolium
me_fo	Cebus_capucinus	Tetragastris	Cebus_capucinus-Tetragastris	Tetragastris_panamensis
me_fo	Cebus_capucinus	Capparidastrum	Cebus_capucinus-Capparidastrum	Capparidastrum_frondosum
me_fo	Cebus_capucinus	Capparis	Cebus_capucinus-Capparis	Capparis_baducca
me_fo	Cebus_capucinus	Capparis	Cebus_capucinus-Capparis	Capparis_indica
me_fo	Cebus_capucinus	Hirtella	Cebus_capucinus-Hirtella	Hirtella_racemosa
me_fo	Cebus_capucinus	Hirtella	Cebus_capucinus-Hirtella	Hirtella_triandra
me_fo	Cebus_capucinus	Licania	Cebus_capucinus-Licania	Licania_hypoleuca
me_fo	Cebus_capucinus	Clusia	Cebus_capucinus-Clusia	Clusia_flavida
me_fo	Cebus_capucinus	Clusia	Cebus_capucinus-Clusia	Clusia_odorata
me_fo	Cebus_capucinus	Garcinia	Cebus_capucinus-Garcinia	Garcinia_buchneri
me_fo	Cebus_capucinus	Garcinia	Cebus_capucinus-Garcinia	Garcinia_intermedia
me_fo	Cebus_capucinus	Garcinia	Cebus_capucinus-Garcinia	Garcinia_madruno
me_fo	Cebus_capucinus	Maripa	Cebus_capucinus-Maripa	Maripa_panamensis
me_fo	Cebus_capucinus	Cayaponia	Cebus_capucinus-Cayaponia	Cayaponia_granatensis
me_fo	Cebus_capucinus	Diospyros	Cebus_capucinus-Diospyros	Diospyros_acapulcensis
me_fo	Cebus_capucinus	Sloanea	Cebus_capucinus-Sloanea	Sloanea_terniflora
me_fo	Cebus_capucinus	Mabea	Cebus_capucinus-Mabea	Mabea_occidentalis
me_fo	Cebus_capucinus	Dioclea	Cebus_capucinus-Dioclea	Dioclea_wilsonii
me_fo	Cebus_capucinus	Inga	Cebus_capucinus-Inga	Inga_cocleensis
me_fo	Cebus_capucinus	Inga	Cebus_capucinus-Inga	Inga_goldmanii
me_fo	Cebus_capucinus	Inga	Cebus_capucinus-Inga	Inga_mucuna
me_fo	Cebus_capucinus	Inga	Cebus_capucinus-Inga	Inga_sapindoides
me_fo	Cebus_capucinus	Pithecellobium	Cebus_capucinus-Pithecellobium	Pithecellobium_oblongum
me_fo	Cebus_capucinus	Pterocarpus	Cebus_capucinus-Pterocarpus	Pterocarpus_rohrii
me_fo	Cebus_capucinus	Swartzia	Cebus_capucinus-Swartzia	Swartzia_cubensis
me_fo	Cebus_capucinus	Vachellia	Cebus_capucinus-Vachellia	Vachellia_collinsii
me_fo	Cebus_capucinus	Beilschmiedia	Cebus_capucinus-Beilschmiedia	Beilschmiedia_pendula
me_fo	Cebus_capucinus	Ocotea	Cebus_capucinus-Ocotea	Ocotea_whitei
me_fo	Cebus_capucinus	Gustavia	Cebus_capucinus-Gustavia	Gustavia_superba
me_fo	Cebus_capucinus	Apeiba	Cebus_capucinus-Apeiba	Apeiba_membranacea
me_fo	Cebus_capucinus	Apeiba	Cebus_capucinus-Apeiba	Apeiba_tibourbou
me_fo	Cebus_capucinus	Guazuma	Cebus_capucinus-Guazuma	Guazuma_ulmifolia
me_fo	Cebus_capucinus	Herrania	Cebus_capucinus-Herrania	Herrania_purpurea
me_fo	Cebus_capucinus	Luehea	Cebus_capucinus-Luehea	Luehea_seemannii
me_fo	Cebus_capucinus	Malvaviscus	Cebus_capucinus-Malvaviscus	Malvaviscus_arboreus
me_fo	Cebus_capucinus	Quararibea	Cebus_capucinus-Quararibea	Quararibea_asterolepis
me_fo	Cebus_capucinus	Sterculia	Cebus_capucinus-Sterculia	Sterculia_apetala
me_fo	Cebus_capucinus	Souroubea	Cebus_capucinus-Souroubea	Souroubea_sympetala
me_fo	Cebus_capucinus	Miconia	Cebus_capucinus-Miconia	Miconia_affinis
me_fo	Cebus_capucinus	Miconia	Cebus_capucinus-Miconia	Miconia_argentea
me_fo	Cebus_capucinus	Miconia	Cebus_capucinus-Miconia	Miconia_hondurensis
me_fo	Cebus_capucinus	Mouriri	Cebus_capucinus-Mouriri	Mouriri_myrtilloides
me_fo	Cebus_capucinus	Topobea	Cebus_capucinus-Topobea	Topobea_parasitica
me_fo	Cebus_capucinus	Guarea	Cebus_capucinus-Guarea	Guarea_guidonia
me_fo	Cebus_capucinus	Trichilia	Cebus_capucinus-Trichilia	Trichilia_americana
me_fo	Cebus_capucinus	Trichilia	Cebus_capucinus-Trichilia	Trichilia_martiana
me_fo	Cebus_capucinus	Trichilia	Cebus_capucinus-Trichilia	Trichilia_tuberculata
me_fo	Cebus_capucinus	Abuta	Cebus_capucinus-Abuta	Abuta_panamensis
me_fo	Cebus_capucinus	Abuta	Cebus_capucinus-Abuta	Abuta_racemosa
me_fo	Cebus_capucinus	Hyperbaena	Cebus_capucinus-Hyperbaena	Hyperbaena_tonduzii
me_fo	Cebus_capucinus	Brosimum	Cebus_capucinus-Brosimum	Brosimum_alicastrum
me_fo	Cebus_capucinus	Ficus	Cebus_capucinus-Ficus	Ficus_benjamina
me_fo	Cebus_capucinus	Ficus	Cebus_capucinus-Ficus	Ficus_costaricana
me_fo	Cebus_capucinus	Ficus	Cebus_capucinus-Ficus	Ficus_cotinifolia
me_fo	Cebus_capucinus	Ficus	Cebus_capucinus-Ficus	Ficus_obtusifolia
me_fo	Cebus_capucinus	Ficus	Cebus_capucinus-Ficus	Ficus_paraensis
me_fo	Cebus_capucinus	Ficus	Cebus_capucinus-Ficus	Ficus_yoponensis
me_fo	Cebus_capucinus	Maclura	Cebus_capucinus-Maclura	Maclura_tinctoria
me_fo	Cebus_capucinus	Maquira	Cebus_capucinus-Maquira	Maquira_guianensis
me_fo	Cebus_capucinus	Poulsenia	Cebus_capucinus-Poulsenia	Poulsenia_armata
me_fo	Cebus_capucinus	Sorocea	Cebus_capucinus-Sorocea	Sorocea_affinis
me_fo	Cebus_capucinus	Trophis	Cebus_capucinus-Trophis	Trophis_racemosa
me_fo	Cebus_capucinus	Muntingia	Cebus_capucinus-Muntingia	Muntingia_calabura
me_fo	Cebus_capucinus	Virola	Cebus_capucinus-Virola	Virola_surinamensis
me_fo	Cebus_capucinus	Eugenia	Cebus_capucinus-Eugenia	Eugenia_galalonensis
me_fo	Cebus_capucinus	Eugenia	Cebus_capucinus-Eugenia	Eugenia_nesiotica
me_fo	Cebus_capucinus	Eugenia	Cebus_capucinus-Eugenia	Eugenia_oerstediana
me_fo	Cebus_capucinus	Psidium	Cebus_capucinus-Psidium	Psidium_friedrichsthalianum
me_fo	Cebus_capucinus	Ouratea	Cebus_capucinus-Ouratea	Ouratea_lucens
me_fo	Cebus_capucinus	Heisteria	Cebus_capucinus-Heisteria	Heisteria_concinna
me_fo	Cebus_capucinus	Passiflora	Cebus_capucinus-Passiflora	Passiflora_platyloba
me_fo	Cebus_capucinus	Passiflora	Cebus_capucinus-Passiflora	Passiflora_seemannii
me_fo	Cebus_capucinus	Picramnia	Cebus_capucinus-Picramnia	Picramnia_latifolia
me_fo	Cebus_capucinus	Piper	Cebus_capucinus-Piper	Piper_tuberculatum
me_fo	Cebus_capucinus	Ardisia	Cebus_capucinus-Ardisia	Ardisia_revoluta
me_fo	Cebus_capucinus	Karwinskia	Cebus_capucinus-Karwinskia	Karwinskia_calderonii
me_fo	Cebus_capucinus	Alibertia	Cebus_capucinus-Alibertia	Alibertia_edulis
me_fo	Cebus_capucinus	Alseis	Cebus_capucinus-Alseis	Alseis_blackiana
me_fo	Cebus_capucinus	Faramea	Cebus_capucinus-Faramea	Faramea_occidentalis
me_fo	Cebus_capucinus	Genipa	Cebus_capucinus-Genipa	Genipa_americana
me_fo	Cebus_capucinus	Psychotria	Cebus_capucinus-Psychotria	Psychotria_horizontalis
me_fo	Cebus_capucinus	Randia	Cebus_capucinus-Randia	Randia_armata
me_fo	Cebus_capucinus	Randia	Cebus_capucinus-Randia	Randia_thurberi
me_fo	Cebus_capucinus	Casearia	Cebus_capucinus-Casearia	Casearia_arguta
me_fo	Cebus_capucinus	Casearia	Cebus_capucinus-Casearia	Casearia_tremula
me_fo	Cebus_capucinus	Hasseltia	Cebus_capucinus-Hasseltia	Hasseltia_floribunda
me_fo	Cebus_capucinus	Laetia	Cebus_capucinus-Laetia	Laetia_procera
me_fo	Cebus_capucinus	Laetia	Cebus_capucinus-Laetia	Laetia_thamnia
me_fo	Cebus_capucinus	Zuelania	Cebus_capucinus-Zuelania	Zuelania_guidonia
me_fo	Cebus_capucinus	Phoradendron	Cebus_capucinus-Phoradendron	Phoradendron_dipterum
me_fo	Cebus_capucinus	Phoradendron	Cebus_capucinus-Phoradendron	Phoradendron_piperoides
me_fo	Cebus_capucinus	Allophylus	Cebus_capucinus-Allophylus	Allophylus_racemosus
me_fo	Cebus_capucinus	Cupania	Cebus_capucinus-Cupania	Cupania_guatemalensis
me_fo	Cebus_capucinus	Cupania	Cebus_capucinus-Cupania	Cupania_seemannii
me_fo	Cebus_capucinus	Paullinia	Cebus_capucinus-Paullinia	Paullinia_bracteosa
me_fo	Cebus_capucinus	Paullinia	Cebus_capucinus-Paullinia	Paullinia_pinnata
me_fo	Cebus_capucinus	Chrysophyllum	Cebus_capucinus-Chrysophyllum	Chrysophyllum_cainito
me_fo	Cebus_capucinus	Manilkara	Cebus_capucinus-Manilkara	Manilkara_chicle
me_fo	Cebus_capucinus	Pouteria	Cebus_capucinus-Pouteria	Pouteria_fossicola
me_fo	Cebus_capucinus	Pouteria	Cebus_capucinus-Pouteria	Pouteria_sapota
me_fo	Cebus_capucinus	Simarouba	Cebus_capucinus-Simarouba	Simarouba_amara
me_fo	Cebus_capucinus	Siparuna	Cebus_capucinus-Siparuna	Siparuna_pauciflora
me_fo	Cebus_capucinus	Markea	Cebus_capucinus-Markea	Markea_ulei
me_fo	Cebus_capucinus	Solanum	Cebus_capucinus-Solanum	Solanum_hayesii
me_fo	Cebus_capucinus	Jacqinia	Cebus_capucinus-Jacqinia	Jacqinia_spinosa
me_fo	Cebus_capucinus	Cecropia	Cebus_capucinus-Cecropia	Cecropia_insignis
me_fo	Cebus_capucinus	Cecropia	Cebus_capucinus-Cecropia	Cecropia_obtusifolia
me_fo	Cebus_capucinus	Cecropia	Cebus_capucinus-Cecropia	Cecropia_peltata
me_fo	Cebus_capucinus	Pourouma	Cebus_capucinus-Pourouma	Pourouma_bicolor
me_fo	Cebus_capucinus	Cissus	Cebus_capucinus-Cissus	Cissus_alata
me_fo	Cebus_capucinus	Ximenia	Cebus_capucinus-Ximenia	Ximenia_americana
am_fo	Chiropotes_chiropotes	Caryocar	Chiropotes_chiropotes-Caryocar	Caryocar_villosum
am_fo	Chiropotes_chiropotes	Couepia	Chiropotes_chiropotes-Couepia	Couepia_longipendula
am_fo	Chiropotes_chiropotes	Clusia	Chiropotes_chiropotes-Clusia	Clusia_insignis
am_fo	Chiropotes_chiropotes	Croton	Chiropotes_chiropotes-Croton	Croton_matourensis
am_fo	Chiropotes_chiropotes	Hymenaea	Chiropotes_chiropotes-Hymenaea	Hymenaea_parvifolia
am_fo	Chiropotes_chiropotes	Inga	Chiropotes_chiropotes-Inga	Inga_rubiginosa
am_fo	Chiropotes_chiropotes	Lonchocarpus	Chiropotes_chiropotes-Lonchocarpus	Lonchocarpus_negrensis
am_fo	Chiropotes_chiropotes	Eschweilera	Chiropotes_chiropotes-Eschweilera	Eschweilera_cyathiformis
am_fo	Chiropotes_chiropotes	Eschweilera	Chiropotes_chiropotes-Eschweilera	Eschweilera_truncata
am_fo	Chiropotes_chiropotes	Strychnos	Chiropotes_chiropotes-Strychnos	Strychnos_cogens
